Job Opening ID,Featured Jobs,Remote,Posting Date,Posting Title,Company,Industry,Job Type,Salary,Location,City,State,Zip Code,Country,Full Address,Latitude,Longitude,Job Discription,Job Details Link,Send Applications to  (Email/URL),Company Logo,Status
,,,01/21/22,Commercial Loan Officer- Cannabis Lending- Remote,GPAC,Wellness,,,"Seattle, WA",,,,United States,"Seattle, WA    United States",47.6062095,-122.3320708,,http://jobviewtrack.com/en-gb/job-1f1c416e4209020b5517490204412208044e54270f154348585f2f360a0348004543240e0f09456f120e00104f593f6e4209020b55174902044122020b441d060e53654d5b444e011d6c6b1b410d482e08010c43111a6b30454650485f07060f4b546c06060507090221465b5c401b/629814e4ce92d4bc0c8f6aaaaf8c6aba.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/20/22,Cannabis Lender- Commercial Loan Officer- Remote,GPAC,Wellness,,,"Virginia Beach, VA",,,,United States,"Virginia Beach, VA    United States",36.8529263,-75.977985,,http://jobviewtrack.com/en-gb/job-1813416e4209020b5517490204412208044e54270f154348585f2f360a0348004543240e0f09456f120e00104f593f614205014e6812460a0b041c65264f19050c0149425c410d28000f4976630c050c0b1506491504493f4f4559485f655d5c134212/d8f00003520a0b00f806c8c24f2ffdf6.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Assistant General Manager,Green Thumb Industries,Wellness,,,Nevada,,,,United States,Nevada    United States,38.8026097,-116.419389,,http://jobviewtrack.com/en-gb/job-4b19416c5e17061d53154e1748260b0900521504493e4b455c4a48166d29421a4511090d4e2a044e150f0c01286a4e5e44171b0f4900002e090f0f000052762f0c1d4f595c410d251c1d4e07540206156c2a044e150f0c012b18041c/c5eae3637da9831b50f1b04bc531973f.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Shift Supervisor,Green Thumb Industries,Wellness,,,"Bloomfield, NJ",,,,United States,"Bloomfield, NJ    United States",40.8067546,-74.1854209,,http://jobviewtrack.com/en-gb/job-4f19417e450d091a072755130d13180e164f066a3a1b434d492f7e111f0b5502491007136f565013425d/98ab7aadd41f684b3bcd2e84838f9632.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Assistant General Manager,Green Thumb Industries,Wellness,,,"Mundelein, IL",,,,United States,"Mundelein, IL    United States",42.263079,-88.0039653,,http://jobviewtrack.com/en-gb/job-4c4e416c5e17061d53154e1748260b0900521504493e4b455c4a48166d29421a4511090d4e2a044e150f0c01286a4e5e44171b0f4900002e090f0f000052762f0c1d4f595c410d251c1d4e07540206156c2a044e150f0c012b1a0d1e1f56/6449dc1e1211ee1a57f1b6e6a243ae0c.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/23/22,Shift Supervisor,Green Thumb Industries,Wellness,,,"Erie, PA",,,,United States,"Erie, PA    United States",42.12922409999999,-80.085059,,http://jobviewtrack.com/en-gb/job-491a417e450d091a072755130d13180e164f066a3a1b434d492f7e111f0b5502491007136f565c12415c/dd468f61c7ef96d7ab3dad45f6aa08b6.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/22/22,Assistant General Manager,Green Thumb Industries,Wellness,,,"New Castle, PA",,,,United States,"New Castle, PA    United States",41.0036719,-80.347009,,http://jobviewtrack.com/en-gb/job-4b1e416c5e17061d53154e1748260b0900521504493e4b455c4a48166d29421a4511090d4e2a044e150f0c01286a4e5e44171b0f4900002e090f0f000052762f0c1d4f595c410d251c1d4e07540206156c2a044e150f0c012b1a041b1952/739040c28fc255fd4dca69c44c7c9e14.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/22/22,Shift Supervisor,Green Thumb Industries,Wellness,,,"Boston, MA",,,,United States,"Boston, MA    United States",42.3600825,-71.0588801,,http://jobviewtrack.com/en-gb/job-121b417e450d091a072755130d13180e164f066a3a1b434d492f7e111f0b5502491007136f5657174558/b6f7cb6bf40f17c251ea5f0c4c3e483d.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/22/22,Shift Supervisor,Green Thumb Industries,Wellness,,,"Pasadena, CA",,,,United States,"Pasadena, CA    United States",34.1477849,-118.1445155,,http://jobviewtrack.com/en-gb/job-1b12417e450d091a072755130d13180e164f066a3a1b434d492f7e111f0b5502491007136f50501447/26a75f147caef9b60f2ce7cd3fd77921.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
,,,01/21/22,Pharmacist,Green Thumb Industries,Wellness,,,"Milford, CT",,,,United States,"Milford, CT    United States",41.2306979,-73.064036,,http://jobviewtrack.com/en-gb/job-1c1d417d45051d03461749101c6056515711/37c5cfd193336486b48641a0e26a555a.html?affid=e7a8839aa0672d93a3c52df41a2ecb62,,https://drive.google.com/uc?export=view&id=17F1bcfazLAUSZuQ9GYs5NYcs6IpCspNo,
